Sample_ID,Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Fiber,Density,Oil_Content,Resin,Pesticide_Level,PH_Value,Quality_Label
SMP_14523,5.8286,1.0099,1.4901,0.4658,0.4979,0.1385,10.0075,0.7123,9.1051,2.0837,0.0744,5.6240,Low
SMP_11270,5.4164,1.5041,1.3498,0.8618,0.4136,0.4294,14.1482,0.7512,14.5882,1.9196,0.0889,5.2789,Low
SMP_02035,5.6406,1.2504,2.8961,0.3694,0.4129,0.3136,17.9393,0.6932,10.0803,1.9101,0.0944,5.2998,Medium
SMP_08279,7.0941,1.7026,2.3930,0.4830,0.3371,0.1868,18.1736,0.7915,12.5475,2.5293,0.0076,6.5264,High
SMP_06344,7.8070,1.8994,3.0599,0.1391,0.3510,0.2820,16.1760,0.9804,12.1466,2.6736,0.0910,6.3205,High
SMP_09587,5.6281,1.8979,2.4396,0.1463,0.4032,0.1103,10.9916,0.7360,11.3115,1.5697,0.0398,5.7839,Low
SMP_06585,6.9379,1.2512,1.8562,0.2141,0.3145,0.4732,18.6314,0.8885,11.4461,2.9808,0.0518,7.1118,High
SMP_12026,7.3331,1.9859,2.5841,0.3805,0.2363,0.3895,14.7647,0.8657,6.3950,1.8423,0.0972,5.5089,Low
SMP_14397,5.4239,1.0349,1.1747,0.7533,0.3092,0.1619,19.5508,0.8667,6.7332,1.5018,0.0506,4.8835,High
SMP_11401,6.6596,1.1783,1.2307,0.9662,0.2745,0.2684,17.9643,0.9685,10.5808,1.0722,0.0556,6.1210,High
SMP_13105,7.0889,1.4601,3.1257,0.3720,0.1775,0.1074,12.0712,0.7324,13.1694,0.8268,0.0535,5.3245,Low
SMP_05145,4.2182,1.0209,2.8497,0.1505,0.1922,0.1545,19.6890,0.7215,5.5515,2.8741,0.0609,4.6084,High
SMP_02255,7.0959,1.9049,2.5056,0.1471,0.2285,0.1297,17.4854,0.5445,6.8574,1.5424,0.0463,5.7195,Medium
SMP_04221,5.0547,1.3730,2.6217,0.7313,0.4489,0.4636,18.6128,0.9540,9.4986,2.1983,0.0667,5.1540,Medium
SMP_12129,4.7253,1.3706,1.9759,0.1983,0.4794,0.3469,17.4792,0.9656,9.4676,2.8711,0.0337,7.3343,High
SMP_05218,4.8209,1.0883,1.5542,0.3669,0.1760,0.1880,14.6601,1.0992,6.0035,2.6551,0.0498,6.4815,Low
SMP_09870,7.6904,1.8871,2.4109,0.4277,0.2578,0.3272,14.9257,0.5438,9.6279,2.8003,0.0409,6.6032,High
SMP_09023,6.0001,1.5326,2.8431,0.8863,0.1119,0.3121,14.8060,1.1269,10.2799,1.0762,0.0927,7.2930,High
SMP_05377,6.2560,1.8197,1.1113,0.7624,0.2880,0.2589,17.6693,0.6864,13.9554,2.2213,0.0611,6.0694,High
SMP_10669,6.1682,1.0813,1.0302,0.7920,0.3988,0.3035,18.1529,1.0473,8.5775,1.7269,0.0475,4.5587,High
SMP_07825,4.6160,1.5329,1.8306,0.2871,0.4852,0.4435,14.3029,1.1098,5.5947,0.7481,0.0949,6.5664,Low
SMP_06799,5.3692,1.2362,2.2973,0.7226,0.4447,0.3395,14.1530,0.9425,9.9696,2.1300,0.0609,7.4361,Medium
SMP_02857,7.9447,1.6339,1.8851,0.1152,0.2683,0.1826,16.4776,0.9082,7.6522,0.6723,0.0756,6.2564,High
SMP_08222,6.5881,1.5995,3.2442,0.9265,0.3300,0.3570,11.2983,0.7754,8.3013,1.3646,0.0728,5.9640,Low
SMP_14299,4.5521,1.6814,3.4413,0.6134,0.4560,0.3170,13.9565,0.8650,7.0094,2.5625,0.0112,4.6991,Medium
SMP_04148,6.6710,1.3739,2.6552,0.5629,0.0660,0.4411,19.4045,0.5184,12.8927,1.4646,0.0586,6.0000,High
SMP_08962,4.8062,1.1476,1.0503,0.5426,0.3886,0.3382,18.6578,0.8739,5.0899,2.6369,0.0919,7.1199,High
SMP_03609,7.2866,1.1848,1.0766,0.2458,0.2537,0.3094,18.5771,1.0014,14.9040,0.6968,0.0131,4.7531,High
SMP_10122,6.6029,1.6065,1.5870,0.1162,0.1234,0.1159,10.6045,0.6720,12.2392,1.1420,0.0226,6.4101,Low
SMP_05181,7.4920,1.7093,3.1431,0.8956,0.0740,0.3902,12.2655,1.1926,12.7841,0.5095,0.0928,5.3770,Low
SMP_05643,7.7755,1.1471,3.1546,0.4414,0.2019,0.3503,18.9864,0.7440,12.6141,0.5482,0.0624,6.3917,High
SMP_06435,5.8229,1.6961,1.5364,0.1396,0.2476,0.4579,14.5074,0.9004,7.0837,1.6602,0.0481,5.2055,Low
SMP_03435,6.1602,1.3374,3.4448,0.3506,0.4769,0.1625,13.8923,0.5970,5.0225,1.1507,0.0088,7.4591,Medium
SMP_13460,5.2466,1.8575,2.5417,0.4196,0.1706,0.3337,13.8546,0.6855,8.7708,2.2661,0.0420,5.9247,Low
SMP_05749,5.2139,1.2607,1.5285,0.3853,0.4845,0.4431,16.0136,1.0604,5.1474,0.7787,0.0293,6.4317,Medium
SMP_09122,4.9866,1.7391,2.7412,0.1079,0.0959,0.1328,10.3482,0.5418,8.2503,2.4149,0.0533,4.8188,Low
SMP_05081,5.4171,1.2759,2.0225,0.2080,0.0794,0.3166,14.5427,0.6214,6.0680,0.8582,0.0316,5.8545,Low
SMP_02070,7.9702,1.5077,1.0606,0.5872,0.4417,0.4091,17.0091,0.5977,11.5774,2.4158,0.0573,7.1783,High
SMP_10899,4.9221,1.5257,1.1042,0.1544,0.3754,0.4145,11.3917,1.1658,6.3067,1.5501,0.0197,4.7964,Low
SMP_02656,6.1088,1.0999,2.1247,0.3937,0.1770,0.3166,14.8360,0.8374,5.8815,2.5058,0.0482,6.9628,Medium
SMP_11673,6.0102,1.7167,2.3101,0.6403,0.2223,0.1252,16.0814,0.9340,8.0761,2.0476,0.0618,5.5808,Medium
SMP_08991,4.3214,1.5048,2.9063,0.8549,0.2935,0.3357,16.1443,0.7173,14.7541,2.9396,0.0625,5.6365,Medium
SMP_08518,5.0458,1.8051,1.1236,0.3199,0.1391,0.4914,12.0979,0.7598,7.9806,2.9648,0.0616,5.5792,Low
SMP_13493,6.4411,1.8816,2.0403,0.4794,0.4861,0.1096,16.0745,0.9913,5.9112,2.2840,0.0660,4.5491,Medium
SMP_11811,4.1677,1.9091,1.7619,0.2098,0.1385,0.3391,17.7826,0.6095,11.8154,0.8780,0.0718,6.5692,High
SMP_00971,7.9448,1.8212,2.0875,0.7546,0.1714,0.1401,13.5244,0.7821,5.1654,2.5370,0.0360,6.2413,Medium
SMP_01599,6.0890,1.0534,2.7872,0.5890,0.4231,0.2088,19.0333,1.1991,14.1930,2.4448,0.0813,6.2213,High
SMP_11806,6.8266,1.0335,3.1600,0.8502,0.3285,0.4669,10.8931,0.6791,9.8027,0.8417,0.0627,7.0000,Medium
SMP_02583,5.0522,1.1229,1.4243,0.4008,0.2363,0.4615,11.9562,1.1803,13.1016,2.7037,0.0930,6.7598,Low
SMP_01985,5.2411,1.2215,1.9758,0.5644,0.2781,0.4019,11.8918,1.1626,8.4285,1.2507,0.0686,6.9166,Low
SMP_11076,5.6262,1.8509,2.7679,0.7475,0.1724,0.2823,15.9454,0.6815,14.9305,1.6213,0.0370,7.0542,High
SMP_09593,4.6045,1.1772,2.3060,0.1487,0.0841,0.2807,17.0086,0.9824,13.9952,1.7655,0.0219,6.9015,High
SMP_00389,7.3458,1.5490,1.4730,0.7484,0.2801,0.3418,14.6090,1.0801,13.2957,2.2735,0.0106,7.0166,High
SMP_04769,5.9124,1.5246,1.0682,0.1634,0.4277,0.2148,13.4615,0.9483,7.2072,0.9822,0.0422,4.6770,Low
SMP_07692,7.3285,1.9139,2.1605,0.4936,0.1978,0.2068,15.5338,0.6182,10.8932,1.9033,0.0695,5.1773,Medium
SMP_05023,5.9578,1.3138,3.1765,0.1658,0.0636,0.2626,11.7285,1.0207,8.5344,1.1536,0.0360,5.1585,Low
SMP_09682,7.4486,1.0875,2.6356,0.4322,0.3145,0.4396,14.2795,0.6313,6.1350,2.9962,0.0768,4.6630,Medium
SMP_00316,5.5981,1.3268,1.0271,0.8439,0.4105,0.1418,15.7686,0.8248,6.1871,2.9515,0.0215,4.7018,Medium
SMP_06071,5.6116,1.8944,1.9338,0.6430,0.4542,0.2440,13.6576,0.5616,8.4905,2.3654,0.0845,6.6683,Medium
SMP_13555,5.3284,1.4717,3.2020,0.5094,0.3791,0.4156,16.6517,0.6014,14.5782,0.9591,0.0603,4.9081,High
SMP_12012,5.7559,1.1796,1.4285,0.4853,0.1621,0.1297,19.2207,1.1059,5.5262,1.0132,0.0707,4.7029,High
SMP_01329,5.4837,1.1727,1.6306,0.8899,0.2463,0.2096,15.8934,0.5995,7.5940,1.8657,0.0238,6.5374,Medium
SMP_13997,5.5410,1.1967,2.8812,0.6485,0.2189,0.1876,16.9312,0.9728,9.4327,1.3191,0.0927,6.6423,High
SMP_05136,6.6246,1.2803,3.3770,0.2982,0.4006,0.2459,18.3341,1.1462,6.8702,1.7287,0.0155,6.6175,High
SMP_08488,7.4477,1.6810,2.2894,0.2323,0.0684,0.2539,10.0532,0.5400,5.7342,2.5395,0.0727,5.4285,Low
SMP_14134,7.2728,1.4839,2.7688,0.5755,0.1375,0.1727,10.8227,0.8602,5.8841,1.3780,0.0567,6.9206,Low
SMP_12211,4.2420,1.4203,1.3664,0.6866,0.3524,0.4261,18.5280,1.1975,5.6815,2.6315,0.0933,7.3191,High
SMP_03705,7.7437,1.3482,1.8894,0.7645,0.2888,0.2716,18.1381,1.1238,10.9059,0.9628,0.0467,6.0132,High
SMP_00606,5.0252,1.1905,2.6749,0.1004,0.4127,0.1317,11.9149,0.7704,9.8486,1.3875,0.0321,7.3918,Medium
SMP_13411,6.9541,1.1996,1.7837,0.8197,0.2754,0.1099,12.6276,1.1164,13.1790,0.9651,0.0247,7.3310,Medium
SMP_11754,4.7061,1.0538,1.4502,0.4471,0.1519,0.1882,12.4695,1.1195,5.8275,1.3055,0.0395,5.3420,Low
SMP_03468,5.9619,1.7857,3.0313,0.4578,0.2936,0.3160,12.2022,0.5824,10.4358,0.8004,0.0347,5.0583,Low
SMP_04505,5.4916,1.9628,1.6808,0.7074,0.4119,0.1789,19.7316,0.8827,14.1450,2.1598,0.0650,5.5368,High
SMP_05763,5.6617,1.6874,2.3245,0.6619,0.3622,0.4674,19.4398,1.0884,5.6507,2.9484,0.0704,6.5802,High
SMP_13439,6.0888,1.5768,3.2284,0.4672,0.2180,0.4564,17.2682,0.9666,6.6387,1.5677,0.0398,7.2431,High
SMP_11325,4.6590,1.9039,1.3770,0.2739,0.3258,0.3156,18.3639,0.6609,9.8340,0.7728,0.0588,6.3070,High
SMP_07174,4.8506,1.0132,2.2820,0.9935,0.4927,0.1406,18.1641,0.6214,13.0936,2.6339,0.0008,5.2118,High
SMP_01369,7.8681,1.6114,2.8215,0.4105,0.3515,0.2032,12.4510,1.0004,10.2140,2.2082,0.0270,6.2962,Medium
SMP_09160,4.7868,1.8136,3.4364,0.7451,0.1249,0.4461,18.1004,1.0943,6.8118,1.7908,0.0627,6.5333,High
SMP_01254,5.5355,1.4719,3.1722,0.4734,0.2906,0.1081,11.5860,0.9492,12.1698,1.9566,0.0144,5.8363,Low
SMP_13212,4.7477,1.2244,2.1971,0.6363,0.2724,0.2190,17.1013,0.6257,5.9015,1.0255,0.0894,5.1101,Medium
SMP_04456,7.7897,1.4272,1.8122,0.6767,0.3576,0.4936,15.4606,1.0268,8.8217,0.9276,0.0430,5.7564,Medium
SMP_10679,5.8796,1.8364,2.6068,0.5999,0.1939,0.2303,19.8816,0.8303,7.3164,2.3039,0.0751,5.6388,High
SMP_08137,4.0607,1.8383,2.6985,0.9527,0.1100,0.4687,18.5448,0.6585,6.2408,2.0716,0.0676,6.6328,High
SMP_06652,4.8236,1.5936,1.2311,0.9384,0.3869,0.4231,15.8386,0.9417,7.2106,2.7752,0.0649,5.7533,Low
SMP_10624,7.2932,1.9275,2.5783,0.8398,0.1519,0.3057,12.8394,1.1999,8.7584,1.0579,0.0773,5.8779,Low
SMP_09510,4.1532,1.5501,2.2374,0.9070,0.3752,0.2919,12.2811,1.0002,7.8694,1.3824,0.0693,5.4372,Low
SMP_02113,5.0379,1.2893,2.6947,0.2915,0.1532,0.2222,16.7893,1.1226,11.7457,2.5696,0.0544,4.7068,High
SMP_10924,5.1061,1.9594,3.3000,0.9541,0.3815,0.2955,14.1156,0.5200,7.1418,2.3484,0.0114,4.5394,Medium
SMP_08050,6.7087,1.9696,2.3964,0.3995,0.2383,0.3275,16.8876,0.6284,14.3512,1.5358,0.0625,7.2343,High
SMP_00426,5.7964,1.5777,2.4273,0.3992,0.1920,0.1427,13.6680,0.5697,12.6660,2.9157,0.0971,7.0953,Medium
SMP_05933,7.8632,1.4074,2.5067,0.1879,0.4487,0.4224,15.2241,0.6284,9.2595,1.2435,0.0995,5.9726,Medium
SMP_06751,6.4923,1.6076,3.1884,0.6309,0.3722,0.3583,10.6951,0.5790,8.3850,2.1893,0.0027,6.8178,Medium
SMP_11456,6.2214,1.3259,1.5005,0.1300,0.1698,0.3266,18.3058,1.0611,12.6583,0.9359,0.0682,5.1916,Medium
SMP_01112,6.0396,1.8631,2.0417,0.7695,0.4354,0.2241,13.9276,0.7496,13.3286,0.6109,0.0309,6.5383,Medium
SMP_05221,4.8030,1.6329,1.6805,0.6748,0.2076,0.4668,14.5260,0.8484,8.4807,0.6826,0.0494,6.8231,Medium
SMP_13872,7.2622,1.3003,1.4593,0.9350,0.4539,0.3626,12.4121,0.7194,12.1860,0.8592,0.0356,7.4789,Medium
SMP_00638,4.6589,1.6892,2.2865,0.2802,0.1939,0.3368,10.7223,0.6033,5.7325,2.5308,0.0753,6.7600,Low
SMP_00249,7.3560,1.0115,2.7593,0.9733,0.2470,0.1940,17.0488,1.0720,10.4644,2.9176,0.0052,6.0144,High
SMP_05217,6.5937,1.0771,3.1333,0.9709,0.2339,0.4429,13.3573,0.6116,7.7665,1.2547,0.0631,6.8885,Medium
SMP_01808,4.7206,1.3422,1.5843,0.9664,0.3433,0.2188,19.2970,1.0185,7.8461,1.4473,0.0200,7.4133,High
SMP_12650,6.9606,1.1726,1.6807,0.7470,0.0725,0.4980,13.3329,0.9883,5.8278,1.9180,0.0536,5.2912,Low
SMP_10303,5.5069,1.6230,2.9741,0.8577,0.3192,0.2833,16.6119,0.5217,10.6081,1.2697,0.0519,5.3704,Medium
SMP_00697,7.4098,1.5485,1.4933,0.3856,0.1769,0.3124,10.5169,0.6110,13.1270,0.8316,0.0234,5.8602,Low
SMP_06189,4.1064,1.5784,1.5634,0.7008,0.2865,0.5000,18.6233,0.7357,10.2849,1.2946,0.0729,5.7673,Medium
SMP_06374,7.1591,1.0776,3.0018,0.8777,0.0704,0.1157,15.5090,0.8478,14.8010,1.2361,0.0591,6.0201,Medium
SMP_01237,7.2417,1.4278,2.7540,0.4912,0.2380,0.4041,11.7484,0.7371,7.2418,1.3978,0.0231,6.2383,Low
SMP_05862,6.7452,1.3477,1.2245,0.7881,0.3054,0.4300,13.6016,0.5136,5.4669,2.4887,0.0411,7.4292,Medium
SMP_01517,4.9017,1.2404,2.4368,0.6046,0.3960,0.4032,16.7069,0.8144,13.9065,2.0565,0.0991,6.9582,High
SMP_13508,5.0342,1.0307,2.1412,0.3772,0.2118,0.1288,12.6230,0.9055,14.0541,2.5461,0.0298,6.8165,Medium
SMP_08780,4.5505,1.6132,1.0703,0.7219,0.0903,0.1515,14.7941,0.5076,14.7806,1.1759,0.0005,7.0929,Medium
SMP_14616,5.2379,1.4260,1.3153,0.7949,0.4535,0.2130,17.1071,0.9709,13.5748,2.7794,0.0213,7.0295,High
SMP_01012,5.0967,1.1136,1.2852,0.4130,0.3933,0.3432,11.0259,1.0966,11.0137,2.9022,0.0671,5.0256,Low
SMP_00071,4.0524,1.6636,1.4451,0.9650,0.1169,0.2659,10.8535,1.1979,10.0220,1.9885,0.0068,6.7499,Low
SMP_04937,4.2282,1.6119,2.1956,0.4747,0.2864,0.4492,10.7072,0.8809,12.0102,2.9268,0.0740,6.1444,Low
SMP_04106,7.5542,1.2701,1.2956,0.2177,0.2727,0.3929,16.5726,0.8178,12.2930,2.0850,0.0629,5.1072,Medium
SMP_01179,5.2612,1.0606,2.7171,0.6111,0.2073,0.3821,15.3736,0.8285,10.1133,2.0909,0.0661,5.3669,Low
SMP_10656,6.9955,1.9096,1.6335,0.2203,0.1595,0.4562,13.0603,0.8681,14.6499,1.6905,0.0367,7.2673,Medium
SMP_06949,5.9333,1.1093,1.2211,0.1063,0.2983,0.4227,18.5655,0.8985,13.8717,2.6550,0.0699,5.5893,Medium
SMP_09431,7.6870,1.3111,1.6661,0.6293,0.2078,0.1227,19.6198,1.1325,5.1043,2.6704,0.0518,6.0152,High
SMP_05381,7.4909,1.4227,3.3296,0.2883,0.4717,0.3227,11.6389,1.0153,7.9588,1.0512,0.0173,4.5883,Medium
SMP_03249,5.5656,1.7594,3.2674,0.9988,0.2803,0.4291,10.4664,0.7001,8.7152,2.9389,0.0004,5.4241,Low
SMP_01800,6.3348,1.1835,2.5086,0.1509,0.3242,0.3217,16.5526,1.1269,13.5036,2.9517,0.0977,6.8170,High
SMP_10670,4.0009,1.8384,3.4445,0.7806,0.0822,0.3435,16.2594,0.6884,9.8737,0.5320,0.0469,5.3088,Medium
SMP_14079,5.8897,1.3139,2.2816,0.3967,0.2185,0.3017,11.5317,0.6203,6.5529,1.3344,0.0198,6.3792,Low
SMP_11511,4.0872,1.4908,2.1391,0.3250,0.4849,0.3170,11.5179,1.0908,9.4399,2.3880,0.0362,4.7200,Low
SMP_04405,6.7998,1.1689,3.3735,0.2944,0.1561,0.1534,17.2786,0.8997,5.5826,0.5633,0.0533,6.4546,High
SMP_12679,7.9851,1.5444,1.9689,0.4054,0.2563,0.2046,19.2982,1.1542,14.6411,2.7833,0.0934,5.8390,High
SMP_10795,5.2363,1.7170,3.4889,0.8816,0.4379,0.2648,14.3591,0.6426,8.7154,2.0724,0.0842,4.6765,Medium
SMP_00042,5.1096,1.1882,2.1593,0.4181,0.3127,0.1311,19.7440,1.1904,11.9817,1.8403,0.0310,6.9414,High
SMP_05051,5.9766,1.7654,2.5505,0.6246,0.0717,0.2647,15.5039,0.9189,5.0481,0.9989,0.0950,6.0260,Medium
SMP_07086,5.9980,1.9566,2.2480,0.2386,0.2760,0.4475,17.8569,0.8039,7.1255,1.9528,0.0932,5.0325,Medium
SMP_04794,7.6868,1.5777,2.2919,0.9673,0.1084,0.3961,18.1858,0.8420,5.0648,1.8109,0.0154,6.1878,High
SMP_06437,4.6517,1.2917,2.6768,0.3323,0.2590,0.4303,18.9178,1.0870,6.1644,2.7769,0.0685,6.3564,High
SMP_06825,6.9103,1.2480,2.6415,0.5141,0.1007,0.4321,18.3934,0.5446,8.9061,1.2037,0.0517,5.9664,High
SMP_09862,6.8307,1.1099,2.8627,0.4973,0.3834,0.4703,17.3091,0.9305,12.0656,2.3504,0.0503,7.0075,High
SMP_09080,6.7090,1.3418,2.2997,0.6823,0.4045,0.1675,19.9039,0.6054,10.4353,0.5435,0.0441,4.5081,High
SMP_09813,5.5990,1.6672,1.8026,0.3034,0.3072,0.2583,14.8106,0.9938,7.8249,0.8856,0.0538,4.8483,Medium
SMP_04005,6.6063,1.5826,2.9122,0.4741,0.1098,0.3158,17.4811,0.6076,7.2403,2.2414,0.0270,5.0099,High
SMP_09692,4.9423,1.5242,3.4024,0.5906,0.4367,0.1799,18.9309,1.0003,14.4988,2.6837,0.0851,4.7194,High
SMP_02003,5.6239,1.5344,3.3850,0.2019,0.1435,0.4851,19.5733,0.6241,6.4511,1.5528,0.0050,6.4648,High
SMP_07075,4.0991,1.9180,1.0726,0.1447,0.1843,0.3530,13.5796,0.5431,13.3626,2.2506,0.0397,6.5308,Medium
SMP_08918,4.5760,1.9366,1.4760,0.3810,0.1840,0.3631,16.4197,1.1390,9.0279,2.4502,0.0378,5.2202,Medium
SMP_00806,6.2410,1.2551,1.6564,0.1354,0.1875,0.3979,10.4752,0.6536,12.0624,2.4567,0.0456,6.5943,Low
SMP_03887,5.1227,1.4358,3.2323,0.6890,0.2132,0.2963,18.1739,0.7098,11.1504,1.1557,0.0480,4.5740,High
SMP_13166,7.9836,1.2167,3.3595,0.5140,0.0757,0.4411,10.8966,0.5678,5.0356,1.4910,0.0206,4.9869,Low
SMP_12259,4.8064,1.2066,2.5303,0.8008,0.2158,0.4425,14.4907,0.8376,8.5280,1.0768,0.0246,6.6073,Medium
SMP_11366,6.1483,1.4203,1.1224,0.5233,0.2339,0.1649,19.3054,0.7847,5.0083,2.9214,0.0467,6.3681,High
SMP_02453,6.1520,1.8742,1.1263,0.4821,0.1322,0.1087,11.4704,1.1836,7.1485,2.8376,0.0206,7.2939,Low
SMP_04076,4.6111,1.7540,1.5380,0.3920,0.3521,0.1001,17.6626,1.1294,5.5162,1.9791,0.0409,4.7354,Medium
SMP_05804,5.8816,1.5538,2.3737,0.2432,0.4026,0.3928,12.2986,0.8859,12.9033,0.5193,0.0276,5.9162,Low
SMP_12745,7.0504,1.0142,2.5604,0.2134,0.4326,0.3220,13.9783,1.0633,12.3178,2.7899,0.0725,5.0171,Medium
SMP_02338,6.7009,1.0103,1.7134,0.2702,0.1252,0.3914,12.3956,0.8324,7.4699,1.9506,0.0721,5.4933,Low
SMP_02472,5.7109,1.0468,2.2589,0.1594,0.4477,0.4013,13.7866,0.9482,6.1203,2.2564,0.0823,6.9653,Medium
SMP_08621,7.0672,1.0270,1.2393,0.6460,0.2638,0.2465,13.5563,1.1017,5.7787,2.8154,0.0236,5.9631,Low
SMP_03669,4.0644,1.7161,1.9991,0.1205,0.2166,0.4622,15.1125,1.1908,10.3996,2.9070,0.0202,5.3699,Low
SMP_04030,7.1546,1.3578,2.0089,0.4280,0.1228,0.2364,18.0294,0.8438,9.5822,0.8909,0.0178,4.6289,High
SMP_08490,7.1933,1.4953,3.1217,0.6052,0.1366,0.4205,10.0565,0.8531,6.9583,1.3451,0.0410,6.1799,Low
SMP_02026,7.8907,1.6294,3.1861,0.1010,0.2887,0.1859,10.9420,0.8724,12.4683,1.5307,0.0671,5.9692,Low
SMP_13549,5.4035,1.9335,1.2538,0.9057,0.2970,0.4388,18.0399,0.6720,7.1510,1.7382,0.0711,5.5201,Medium
SMP_12330,4.1413,1.8437,2.5784,0.5323,0.2969,0.1792,19.5178,0.6886,5.0067,1.9949,0.0824,6.3902,High
SMP_04833,5.4922,1.0946,3.2799,0.1319,0.2416,0.4448,12.5139,0.5736,6.2701,1.5124,0.0429,6.6543,Medium
SMP_03012,5.2255,1.8889,1.1073,0.5938,0.4711,0.4422,13.5608,0.6281,7.1055,1.7863,0.0597,4.5985,Low
SMP_12930,6.3514,1.4951,2.0770,0.2303,0.4491,0.3041,18.3283,0.8573,9.9746,0.7027,0.0044,5.8701,High
SMP_10377,7.3876,1.6418,3.1277,0.6793,0.4617,0.2609,18.4248,0.6232,11.6946,1.4095,0.0525,6.7097,High
SMP_05465,7.0582,1.5469,3.2336,0.4226,0.2717,0.3598,14.4077,0.7530,6.1240,2.0898,0.0193,4.9148,Medium
SMP_07665,4.2668,1.8749,2.5470,0.2388,0.4667,0.3305,16.8920,0.9084,14.7836,2.7266,0.0017,4.5438,High
SMP_14287,4.1105,1.0703,3.0469,0.9627,0.1958,0.2354,14.9605,0.5119,10.5542,1.7181,0.0319,6.5043,Medium
SMP_06836,7.8001,1.0280,2.6785,0.5704,0.1457,0.2231,18.3716,0.9109,5.1454,2.9135,0.0667,5.8280,High
SMP_11621,5.9954,1.6929,1.5946,0.2725,0.0900,0.2606,10.7734,0.5803,13.8007,2.0010,0.0953,5.6007,Low
SMP_14619,6.0822,1.9192,1.9569,0.8059,0.4959,0.3072,14.6406,0.6467,8.8882,1.0116,0.0442,5.7746,Low
SMP_14365,4.9128,1.2854,1.9019,0.5314,0.1830,0.2102,14.8152,0.7523,12.2486,2.9969,0.0038,6.2147,Medium
SMP_00171,7.4025,1.5613,2.3085,0.2033,0.4371,0.3892,10.6767,0.9955,10.4354,0.7044,0.0459,5.9541,Low
SMP_08262,5.5249,1.4661,1.2869,0.2826,0.3215,0.3434,15.9025,0.6399,9.3558,2.8026,0.0861,6.1725,Medium
SMP_00218,4.0006,1.5112,1.1172,0.3486,0.3682,0.1251,18.3934,0.5027,7.4683,2.3523,0.0317,4.8057,Medium
SMP_13161,7.7991,1.0938,3.3456,0.7648,0.1737,0.4576,10.4825,1.1885,12.7745,1.3243,0.0685,7.4207,Medium
SMP_08497,7.5371,1.4109,2.6788,0.5356,0.2632,0.3600,14.3479,0.5145,13.0052,1.1837,0.0672,6.4745,High
SMP_12490,6.1127,1.3950,2.3961,0.6288,0.1047,0.2057,18.6038,0.8384,8.4692,0.6782,0.0509,6.4240,High
SMP_08875,4.7884,1.8777,1.3414,0.6255,0.3247,0.4428,10.5682,0.7155,14.6607,1.9222,0.0418,5.4505,Low
SMP_10881,7.6737,1.8231,1.0769,0.6287,0.3101,0.4265,19.9445,1.1524,6.0249,2.4019,0.0929,5.7227,High
SMP_07045,5.7845,1.2979,1.7348,0.6198,0.4528,0.3476,16.2028,1.0229,12.6031,2.7737,0.0163,7.4539,High
SMP_08880,4.3327,1.2673,3.4487,0.9145,0.3296,0.3852,12.3761,0.6009,10.5099,2.7451,0.0833,6.2675,Low
SMP_09114,6.0527,1.6612,1.5713,0.2664,0.3839,0.3678,12.4577,0.5399,13.0015,2.2055,0.0880,4.7030,Low
SMP_10111,4.4846,1.4646,2.2719,0.4679,0.4046,0.2976,13.0572,0.8405,13.9960,2.6542,0.0656,6.4527,Medium
SMP_10169,7.4113,1.9991,2.3279,0.9533,0.3440,0.2912,11.3502,1.1417,13.9384,2.6986,0.0964,6.9572,Medium
SMP_05565,6.7548,1.4600,1.0481,0.4658,0.1798,0.1406,10.0914,0.5319,14.4925,2.3746,0.0940,4.8444,Low
SMP_04338,6.5338,1.6811,1.5937,0.3882,0.2225,0.3411,11.2681,1.0205,8.4603,2.2295,0.0933,7.1097,Low
SMP_14880,7.4254,1.3018,2.2049,0.5641,0.4881,0.4856,12.5664,0.7798,5.5071,2.1078,0.0284,6.2564,Low
SMP_13031,7.4859,1.5776,1.6287,0.9409,0.1296,0.2007,11.0875,0.9304,6.5215,0.7845,0.0789,6.6383,Low
SMP_13957,6.6698,1.2622,2.9758,0.5953,0.3340,0.3443,10.3512,0.6168,8.9526,0.6555,0.0698,5.1681,Low
SMP_00901,5.4049,1.8373,1.1670,0.9482,0.4939,0.1355,12.9128,0.7607,12.7640,1.9899,0.0645,6.7726,Medium
SMP_00185,5.1689,1.9108,2.8850,0.8245,0.0582,0.4852,17.2668,0.7134,13.2940,1.2039,0.0873,4.8378,High
SMP_13835,5.0160,1.6609,3.3353,0.3767,0.4206,0.1522,16.9936,0.6624,8.0848,1.2843,0.0715,6.4851,High
SMP_02914,4.4678,1.2930,1.6368,0.8030,0.1310,0.2860,16.7072,1.1754,14.9925,2.8824,0.0719,6.7394,High
SMP_07250,5.9173,1.9235,2.5724,0.3989,0.3375,0.2276,10.9087,0.8397,13.6020,2.7730,0.0544,6.5986,Low
SMP_02146,4.4817,1.8975,1.1987,0.4141,0.3248,0.3238,10.9640,1.0593,14.7316,0.9531,0.0896,6.1705,Low
SMP_12867,4.2676,1.1562,2.1222,0.4875,0.1115,0.4252,16.4710,0.8249,12.2766,2.9201,0.0059,7.4837,High
SMP_02089,7.7556,1.3113,2.2817,0.1980,0.0820,0.2719,17.4170,0.6886,10.6235,1.1967,0.0389,7.2194,High
